day,LGAV,LGRP,LGSA,LGIR,LGTS,LGKO
2020-11-20 00:00:00+00:00,48.0,4.0,2.0,1.0,1.0,2.0
2020-11-21 00:00:00+00:00,33.0,4.0,2.0,1.0,1.0,2.0
2020-11-22 00:00:00+00:00,45.0,3.0,2.0,1.0,1.0,2.0
2020-11-23 00:00:00+00:00,41.0,2.0,2.0,1.0,1.0,2.0
2020-11-24 00:00:00+00:00,31.0,2.0,2.0,1.0,1.0,2.0
2020-11-25 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2020-11-26 00:00:00+00:00,46.0,4.0,2.0,1.0,1.0,2.0
2020-11-27 00:00:00+00:00,51.0,5.0,2.0,1.0,1.0,2.0
2020-11-28 00:00:00+00:00,38.0,4.0,2.0,1.0,1.0,2.0
2020-11-29 00:00:00+00:00,26.0,4.0,2.0,1.0,1.0,2.0
2020-11-30 00:00:00+00:00,41.0,2.0,2.0,1.0,1.0,2.0
2020-12-01 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2020-12-02 00:00:00+00:00,46.0,3.0,2.0,1.0,1.0,2.0
2020-12-03 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,2.0
2020-12-04 00:00:00+00:00,42.0,5.0,2.0,1.0,1.0,2.0
2020-12-05 00:00:00+00:00,36.0,4.0,2.0,1.0,1.0,2.0
2020-12-06 00:00:00+00:00,42.0,2.0,2.0,1.0,1.0,2.0
2020-12-07 00:00:00+00:00,22.0,2.0,2.0,1.0,1.0,2.0
2020-12-08 00:00:00+00:00,12.0,2.0,2.0,1.0,1.0,2.0
2020-12-09 00:00:00+00:00,13.0,2.0,2.0,1.0,1.0,2.0
2020-12-10 00:00:00+00:00,14.0,2.0,2.0,1.0,1.0,2.0
2020-12-11 00:00:00+00:00,25.0,3.0,2.0,1.0,1.0,2.0
2020-12-12 00:00:00+00:00,36.0,3.0,2.0,1.0,1.0,2.0
2020-12-13 00:00:00+00:00,52.0,3.0,2.0,1.0,1.0,2.0
2020-12-14 00:00:00+00:00,56.0,2.0,2.0,1.0,1.0,2.0
2020-12-15 00:00:00+00:00,52.0,2.0,2.0,1.0,1.0,2.0
2020-12-16 00:00:00+00:00,70.0,3.0,2.0,1.0,1.0,2.0
2020-12-17 00:00:00+00:00,94.0,4.0,2.0,1.0,1.0,2.0
2020-12-18 00:00:00+00:00,74.0,6.0,2.0,1.0,1.0,3.0
2020-12-19 00:00:00+00:00,70.0,3.0,2.0,1.0,1.0,2.0
2020-12-20 00:00:00+00:00,82.0,5.0,2.0,1.0,1.0,2.0
2020-12-21 00:00:00+00:00,69.0,4.0,2.0,1.0,1.0,2.0
2020-12-22 00:00:00+00:00,77.0,3.0,2.0,1.0,1.0,2.0
2020-12-23 00:00:00+00:00,85.0,2.0,2.0,1.0,1.0,2.0
2020-12-24 00:00:00+00:00,46.0,3.0,2.0,1.0,1.0,2.0
2020-12-25 00:00:00+00:00,26.0,3.0,2.0,1.0,1.0,2.0
2020-12-26 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,2.0
2020-12-27 00:00:00+00:00,8.0,4.0,2.0,1.0,1.0,2.0
2020-12-28 00:00:00+00:00,2.0,3.0,2.0,1.0,1.0,2.0
2020-12-29 00:00:00+00:00,3.0,5.0,2.0,1.0,1.0,2.0
2020-12-30 00:00:00+00:00,4.0,5.0,2.0,1.0,1.0,3.0
2020-12-31 00:00:00+00:00,6.0,2.0,2.0,1.0,1.0,2.0
2021-01-01 00:00:00+00:00,10.0,3.0,2.0,1.0,1.0,2.0
2021-01-02 00:00:00+00:00,17.0,5.0,2.0,1.0,1.0,3.0
2021-01-03 00:00:00+00:00,5.0,6.0,2.0,1.0,1.0,4.0
2021-01-04 00:00:00+00:00,3.0,3.0,2.0,1.0,1.0,2.0
2021-01-05 00:00:00+00:00,4.0,4.0,2.0,1.0,1.0,2.0
2021-01-06 00:00:00+00:00,4.0,5.0,2.0,1.0,1.0,2.0
2021-01-07 00:00:00+00:00,4.0,6.0,2.0,1.0,1.0,2.0
2021-01-08 00:00:00+00:00,6.0,6.0,2.0,1.0,1.0,3.0
2021-01-09 00:00:00+00:00,10.0,3.0,3.0,1.0,1.0,3.0
2021-01-10 00:00:00+00:00,17.0,4.0,4.0,1.0,1.0,3.0
2021-01-11 00:00:00+00:00,25.0,3.0,3.0,1.0,1.0,2.0
2021-01-12 00:00:00+00:00,37.0,4.0,2.0,1.0,1.0,2.0
2021-01-13 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,3.0
2021-01-14 00:00:00+00:00,55.0,3.0,2.0,1.0,1.0,4.0
2021-01-15 00:00:00+00:00,61.0,5.0,2.0,1.0,1.0,4.0
2021-01-16 00:00:00+00:00,33.0,4.0,2.0,1.0,1.0,4.0
2021-01-17 00:00:00+00:00,40.0,4.0,2.0,1.0,1.0,3.0
2021-01-18 00:00:00+00:00,52.0,2.0,2.0,1.0,1.0,3.0
2021-01-19 00:00:00+00:00,45.0,3.0,2.0,1.0,1.0,2.0
2021-01-20 00:00:00+00:00,15.0,2.0,2.0,1.0,1.0,2.0
2021-01-21 00:00:00+00:00,8.0,3.0,2.0,1.0,1.0,2.0
2021-01-22 00:00:00+00:00,8.0,3.0,2.0,1.0,1.0,2.0
2021-01-23 00:00:00+00:00,9.0,4.0,2.0,1.0,1.0,2.0
2021-01-24 00:00:00+00:00,13.0,3.0,2.0,1.0,1.0,2.0
2021-01-25 00:00:00+00:00,18.0,3.0,2.0,1.0,1.0,2.0
2021-01-26 00:00:00+00:00,25.0,3.0,2.0,1.0,1.0,2.0
2021-01-27 00:00:00+00:00,36.0,4.0,2.0,1.0,1.0,2.0
2021-01-28 00:00:00+00:00,45.0,4.0,2.0,1.0,1.0,2.0
2021-01-29 00:00:00+00:00,24.0,3.0,2.0,1.0,1.0,2.0
2021-01-30 00:00:00+00:00,27.0,5.0,2.0,1.0,1.0,2.0
2021-01-31 00:00:00+00:00,30.0,4.0,2.0,1.0,1.0,2.0
2021-02-01 00:00:00+00:00,32.0,3.0,2.0,1.0,1.0,2.0
2021-02-02 00:00:00+00:00,35.0,4.0,2.0,1.0,1.0,2.0
2021-02-03 00:00:00+00:00,51.0,4.0,2.0,1.0,1.0,2.0
2021-02-04 00:00:00+00:00,36.0,2.0,3.0,1.0,1.0,2.0
2021-02-05 00:00:00+00:00,20.0,3.0,3.0,1.0,1.0,2.0
2021-02-06 00:00:00+00:00,11.0,2.0,2.0,1.0,1.0,2.0
2021-02-07 00:00:00+00:00,6.0,3.0,3.0,1.0,1.0,2.0
2021-02-08 00:00:00+00:00,10.0,3.0,2.0,1.0,1.0,2.0
2021-02-09 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,3.0
2021-02-10 00:00:00+00:00,25.0,4.0,2.0,1.0,1.0,2.0
2021-02-11 00:00:00+00:00,37.0,2.0,2.0,1.0,1.0,2.0
2021-02-12 00:00:00+00:00,55.0,3.0,2.0,1.0,1.0,3.0
2021-02-13 00:00:00+00:00,47.0,3.0,2.0,1.0,1.0,2.0
2021-02-14 00:00:00+00:00,47.0,4.0,2.0,1.0,1.0,2.0
2021-02-15 00:00:00+00:00,57.0,3.0,2.0,1.0,1.0,2.0
2021-02-16 00:00:00+00:00,26.0,3.0,2.0,1.0,1.0,2.0
2021-02-17 00:00:00+00:00,41.0,3.0,2.0,1.0,1.0,2.0
2021-02-18 00:00:00+00:00,46.0,2.0,2.0,1.0,1.0,2.0
2021-02-19 00:00:00+00:00,64.0,3.0,2.0,1.0,1.0,2.0
2021-02-20 00:00:00+00:00,44.0,3.0,2.0,1.0,1.0,2.0
2021-02-21 00:00:00+00:00,48.0,3.0,2.0,1.0,1.0,2.0
2021-02-22 00:00:00+00:00,56.0,4.0,2.0,1.0,1.0,2.0
2021-02-23 00:00:00+00:00,43.0,3.0,2.0,1.0,1.0,2.0
2021-02-24 00:00:00+00:00,48.0,3.0,3.0,1.0,1.0,2.0
2021-02-25 00:00:00+00:00,53.0,3.0,2.0,1.0,1.0,2.0
2021-02-26 00:00:00+00:00,63.0,2.0,2.0,1.0,1.0,2.0
2021-02-27 00:00:00+00:00,51.0,3.0,3.0,1.0,1.0,2.0
2021-02-28 00:00:00+00:00,46.0,5.0,3.0,1.0,1.0,2.0
2021-03-01 00:00:00+00:00,59.0,2.0,3.0,1.0,1.0,2.0
2021-03-02 00:00:00+00:00,44.0,3.0,3.0,1.0,1.0,2.0
2021-03-03 00:00:00+00:00,44.0,5.0,3.0,1.0,1.0,2.0
2021-03-04 00:00:00+00:00,47.0,4.0,3.0,1.0,1.0,2.0
2021-03-05 00:00:00+00:00,40.0,3.0,5.0,1.0,1.0,2.0
2021-03-06 00:00:00+00:00,32.0,3.0,5.0,1.0,1.0,2.0
2021-03-07 00:00:00+00:00,41.0,2.0,4.0,1.0,1.0,2.0
2021-03-08 00:00:00+00:00,42.0,2.0,4.0,1.0,1.0,2.0
2021-03-09 00:00:00+00:00,42.0,3.0,3.0,1.0,1.0,2.0
2021-03-10 00:00:00+00:00,47.0,4.0,3.0,1.0,1.0,2.0
2021-03-11 00:00:00+00:00,52.0,4.0,3.0,1.0,1.0,2.0
2021-03-12 00:00:00+00:00,15.0,4.0,3.0,1.0,1.0,2.0
2021-03-13 00:00:00+00:00,16.0,4.0,2.0,1.0,1.0,2.0
2021-03-14 00:00:00+00:00,11.0,4.0,2.0,1.0,1.0,2.0
2021-03-15 00:00:00+00:00,12.0,4.0,2.0,1.0,1.0,2.0
2021-03-16 00:00:00+00:00,14.0,4.0,2.0,1.0,1.0,2.0
2021-03-17 00:00:00+00:00,22.0,5.0,2.0,1.0,1.0,2.0
2021-03-18 00:00:00+00:00,30.0,6.0,2.0,1.0,1.0,2.0
2021-03-19 00:00:00+00:00,38.0,3.0,2.0,1.0,1.0,2.0
2021-03-20 00:00:00+00:00,57.0,4.0,2.0,1.0,1.0,2.0
2021-03-21 00:00:00+00:00,58.0,5.0,2.0,1.0,1.0,2.0
2021-03-22 00:00:00+00:00,54.0,3.0,2.0,1.0,1.0,2.0
2021-03-23 00:00:00+00:00,50.0,4.0,2.0,1.0,1.0,2.0
2021-03-24 00:00:00+00:00,66.0,4.0,2.0,1.0,1.0,2.0
2021-03-25 00:00:00+00:00,62.0,4.0,2.0,1.0,1.0,2.0
2021-03-26 00:00:00+00:00,49.0,4.0,2.0,1.0,1.0,2.0
2021-03-27 00:00:00+00:00,60.0,4.0,2.0,1.0,1.0,2.0
2021-03-28 00:00:00+00:00,77.0,3.0,3.0,1.0,1.0,2.0
2021-03-29 00:00:00+00:00,67.0,3.0,5.0,1.0,1.0,2.0
2021-03-30 00:00:00+00:00,50.0,3.0,5.0,1.0,1.0,2.0
2021-03-31 00:00:00+00:00,73.0,4.0,6.0,1.0,1.0,2.0
2021-04-01 00:00:00+00:00,73.0,5.0,6.0,1.0,1.0,2.0
2021-04-02 00:00:00+00:00,42.0,8.0,6.0,1.0,1.0,2.0
2021-04-03 00:00:00+00:00,40.0,7.0,4.0,1.0,1.0,2.0
2021-04-04 00:00:00+00:00,39.0,9.0,3.0,1.0,1.0,2.0
2021-04-05 00:00:00+00:00,67.0,4.0,3.0,1.0,1.0,2.0
2021-04-06 00:00:00+00:00,45.0,7.0,3.0,1.0,1.0,2.0
2021-04-07 00:00:00+00:00,58.0,5.0,2.0,1.0,1.0,2.0
2021-04-08 00:00:00+00:00,70.0,5.0,2.0,1.0,1.0,2.0
2021-04-09 00:00:00+00:00,83.0,5.0,2.0,1.0,1.0,2.0
2021-04-10 00:00:00+00:00,59.0,6.0,2.0,1.0,1.0,2.0
2021-04-11 00:00:00+00:00,74.0,8.0,2.0,1.0,1.0,2.0
2021-04-12 00:00:00+00:00,44.0,5.0,3.0,1.0,1.0,2.0
2021-04-13 00:00:00+00:00,55.0,4.0,4.0,1.0,1.0,2.0
2021-04-14 00:00:00+00:00,65.0,3.0,4.0,1.0,1.0,2.0
2021-04-15 00:00:00+00:00,76.0,5.0,3.0,1.0,1.0,3.0
2021-04-16 00:00:00+00:00,81.0,6.0,3.0,1.0,1.0,2.0
2021-04-17 00:00:00+00:00,69.0,5.0,3.0,1.0,1.0,2.0
2021-04-18 00:00:00+00:00,17.0,7.0,2.0,1.0,1.0,2.0
2021-04-19 00:00:00+00:00,21.0,5.0,2.0,1.0,1.0,2.0
2021-04-20 00:00:00+00:00,25.0,6.0,2.0,1.0,1.0,2.0
2021-04-21 00:00:00+00:00,37.0,7.0,2.0,1.0,1.0,2.0
2021-04-22 00:00:00+00:00,60.0,4.0,2.0,1.0,1.0,3.0
2021-04-23 00:00:00+00:00,83.0,7.0,3.0,1.0,1.0,2.0
2021-04-24 00:00:00+00:00,90.0,6.0,3.0,1.0,1.0,2.0
2021-04-25 00:00:00+00:00,80.0,5.0,3.0,1.0,1.0,3.0
2021-04-26 00:00:00+00:00,82.0,6.0,3.0,1.0,1.0,2.0
2021-04-27 00:00:00+00:00,83.0,4.0,2.0,1.0,1.0,2.0
2021-04-28 00:00:00+00:00,84.0,6.0,3.0,1.0,1.0,2.0
2021-04-29 00:00:00+00:00,85.0,6.0,5.0,1.0,1.0,2.0
2021-04-30 00:00:00+00:00,78.0,5.0,7.0,1.0,1.0,3.0
2021-05-01 00:00:00+00:00,72.0,5.0,9.0,1.0,1.0,4.0
2021-05-02 00:00:00+00:00,55.0,6.0,12.0,1.0,1.0,3.0
2021-05-03 00:00:00+00:00,89.0,7.0,5.0,1.0,1.0,2.0
2021-05-04 00:00:00+00:00,102.0,7.0,6.0,1.0,1.0,2.0
2021-05-05 00:00:00+00:00,55.0,6.0,6.0,1.0,1.0,2.0
2021-05-06 00:00:00+00:00,57.0,6.0,10.0,1.0,1.0,2.0
2021-05-07 00:00:00+00:00,59.0,8.0,8.0,1.0,1.0,3.0
2021-05-08 00:00:00+00:00,90.0,10.0,8.0,1.0,1.0,4.0
2021-05-09 00:00:00+00:00,117.0,10.0,6.0,1.0,1.0,6.0
2021-05-10 00:00:00+00:00,107.0,10.0,4.0,1.0,1.0,2.0
2021-05-11 00:00:00+00:00,80.0,7.0,5.0,1.0,1.0,3.0
2021-05-12 00:00:00+00:00,50.0,12.0,7.0,1.0,1.0,4.0
2021-05-13 00:00:00+00:00,39.0,16.0,8.0,1.0,1.0,6.0
2021-05-14 00:00:00+00:00,28.0,18.0,9.0,1.0,1.0,8.0
2021-05-15 00:00:00+00:00,42.0,21.0,9.0,1.0,1.0,13.0
2021-05-16 00:00:00+00:00,60.0,19.0,8.0,1.0,1.0,4.0
2021-05-17 00:00:00+00:00,55.0,10.0,8.0,1.0,1.0,6.0
2021-05-18 00:00:00+00:00,50.0,13.0,11.0,1.0,1.0,7.0
2021-05-19 00:00:00+00:00,45.0,14.0,6.0,1.0,1.0,7.0
2021-05-20 00:00:00+00:00,79.0,16.0,4.0,1.0,1.0,12.0
2021-05-21 00:00:00+00:00,113.0,21.0,6.0,1.0,1.0,17.0
2021-05-22 00:00:00+00:00,115.0,30.0,9.0,1.0,1.0,25.0
2021-05-23 00:00:00+00:00,117.0,24.0,15.0,1.0,1.0,13.0
2021-05-24 00:00:00+00:00,127.0,14.0,9.0,1.0,1.0,7.0
2021-05-25 00:00:00+00:00,120.0,11.0,7.0,1.0,1.0,7.0
2021-05-26 00:00:00+00:00,112.0,14.0,9.0,1.0,1.0,11.0
2021-05-27 00:00:00+00:00,140.0,22.0,12.0,1.0,1.0,17.0
2021-05-28 00:00:00+00:00,68.0,30.0,14.0,1.0,1.0,24.0
2021-05-29 00:00:00+00:00,122.0,41.0,3.0,1.0,1.0,30.0
2021-05-30 00:00:00+00:00,119.0,28.0,4.0,1.0,1.0,11.0
2021-05-31 00:00:00+00:00,114.0,24.0,4.0,1.0,1.0,12.0
2021-06-01 00:00:00+00:00,108.0,21.0,5.0,1.0,1.0,14.0
2021-06-02 00:00:00+00:00,159.0,28.0,8.0,1.0,1.0,14.0
2021-06-03 00:00:00+00:00,186.0,34.0,11.0,1.0,1.0,18.0
2021-06-04 00:00:00+00:00,176.0,37.0,10.0,1.0,1.0,22.0
2021-06-05 00:00:00+00:00,168.0,43.0,16.0,1.0,1.0,32.0
2021-06-06 00:00:00+00:00,78.0,47.0,24.0,1.0,1.0,20.0
2021-06-07 00:00:00+00:00,121.0,28.0,23.0,1.0,1.0,12.0
2021-06-08 00:00:00+00:00,151.0,21.0,6.0,1.0,1.0,14.0
2021-06-09 00:00:00+00:00,163.0,30.0,10.0,1.0,2.0,9.0
2021-06-10 00:00:00+00:00,186.0,35.0,14.0,1.0,2.0,13.0
2021-06-11 00:00:00+00:00,175.0,36.0,15.0,1.0,2.0,22.0
2021-06-12 00:00:00+00:00,90.0,49.0,15.0,1.0,2.0,36.0
2021-06-13 00:00:00+00:00,48.0,53.0,14.0,1.0,2.0,19.0
2021-06-14 00:00:00+00:00,27.0,34.0,17.0,1.0,2.0,12.0
2021-06-15 00:00:00+00:00,6.0,36.0,20.0,1.0,2.0,14.0
2021-06-16 00:00:00+00:00,3.0,33.0,23.0,1.0,2.0,15.0
2021-06-17 00:00:00+00:00,3.0,38.0,19.0,1.0,2.0,24.0
2021-06-18 00:00:00+00:00,4.0,44.0,19.0,1.0,2.0,32.0
2021-06-19 00:00:00+00:00,6.0,58.0,28.0,1.0,2.0,41.0
2021-06-20 00:00:00+00:00,8.0,53.0,25.0,1.0,2.0,17.0
2021-06-21 00:00:00+00:00,6.0,43.0,15.0,1.0,2.0,14.0
2021-06-22 00:00:00+00:00,5.0,37.0,18.0,1.0,2.0,14.0
2021-06-23 00:00:00+00:00,8.0,36.0,28.0,1.0,2.0,20.0
2021-06-24 00:00:00+00:00,10.0,48.0,24.0,1.0,2.0,26.0
2021-06-25 00:00:00+00:00,17.0,49.0,24.0,1.0,2.0,31.0
2021-06-26 00:00:00+00:00,28.0,56.0,31.0,1.0,2.0,45.0
2021-06-27 00:00:00+00:00,40.0,72.0,36.0,1.0,2.0,27.0
2021-06-28 00:00:00+00:00,58.0,48.0,19.0,1.0,2.0,15.0
2021-06-29 00:00:00+00:00,83.0,45.0,24.0,1.0,2.0,17.0
2021-06-30 00:00:00+00:00,120.0,46.0,24.0,1.0,2.0,28.0
2021-07-01 00:00:00+00:00,174.0,64.0,27.0,1.0,2.0,26.0
2021-07-02 00:00:00+00:00,253.0,70.0,32.0,1.0,2.0,32.0
2021-07-03 00:00:00+00:00,266.0,82.0,30.0,1.0,2.0,52.0
2021-07-04 00:00:00+00:00,176.0,81.0,20.0,1.0,2.0,39.0
2021-07-05 00:00:00+00:00,202.0,59.0,34.0,1.0,2.0,38.0
2021-07-06 00:00:00+00:00,229.0,52.0,37.0,1.0,2.0,38.0
2021-07-07 00:00:00+00:00,204.0,54.0,32.0,1.0,2.0,32.0
2021-07-08 00:00:00+00:00,245.0,62.0,26.0,1.0,2.0,28.0
2021-07-09 00:00:00+00:00,249.0,81.0,38.0,1.0,2.0,35.0
2021-07-10 00:00:00+00:00,278.0,81.0,51.0,1.0,2.0,54.0
2021-07-11 00:00:00+00:00,169.0,92.0,46.0,1.0,2.0,40.0
2021-07-12 00:00:00+00:00,123.0,61.0,20.0,1.0,2.0,42.0
2021-07-13 00:00:00+00:00,77.0,55.0,20.0,1.0,2.0,43.0
2021-07-14 00:00:00+00:00,93.0,59.0,21.0,1.0,2.0,34.0
2021-07-15 00:00:00+00:00,109.0,64.0,29.0,1.0,2.0,30.0
2021-07-16 00:00:00+00:00,129.0,84.0,47.0,1.0,2.0,42.0
2021-07-17 00:00:00+00:00,128.0,91.0,65.0,1.0,2.0,50.0
2021-07-18 00:00:00+00:00,128.0,96.0,57.0,1.0,2.0,43.0
2021-07-19 00:00:00+00:00,75.0,78.0,21.0,1.0,2.0,32.0
2021-07-20 00:00:00+00:00,22.0,62.0,34.0,1.0,2.0,46.0
2021-07-21 00:00:00+00:00,16.0,74.0,22.0,1.0,2.0,33.0
2021-07-22 00:00:00+00:00,20.0,79.0,19.0,1.0,2.0,36.0
2021-07-23 00:00:00+00:00,10.0,95.0,17.0,1.0,2.0,44.0
2021-07-24 00:00:00+00:00,14.0,100.0,14.0,1.0,2.0,60.0
2021-07-25 00:00:00+00:00,22.0,102.0,23.0,1.0,2.0,47.0
2021-07-26 00:00:00+00:00,30.0,80.0,30.0,1.0,2.0,50.0
2021-07-27 00:00:00+00:00,46.0,70.0,34.0,1.0,2.0,53.0
2021-07-28 00:00:00+00:00,69.0,85.0,25.0,1.0,2.0,34.0
2021-07-29 00:00:00+00:00,69.0,91.0,35.0,1.0,2.0,42.0
2021-07-30 00:00:00+00:00,98.0,93.0,46.0,1.0,2.0,47.0
2021-07-31 00:00:00+00:00,89.0,104.0,56.0,1.0,2.0,64.0
2021-08-01 00:00:00+00:00,72.0,76.0,31.0,1.0,2.0,35.0
2021-08-02 00:00:00+00:00,49.0,85.0,18.0,1.0,2.0,33.0
2021-08-03 00:00:00+00:00,72.0,76.0,13.0,1.0,2.0,58.0
2021-08-04 00:00:00+00:00,98.0,92.0,14.0,1.0,2.0,36.0
2021-08-05 00:00:00+00:00,125.0,95.0,16.0,1.0,2.0,45.0
2021-08-06 00:00:00+00:00,133.0,103.0,25.0,1.0,2.0,54.0
2021-08-07 00:00:00+00:00,70.0,109.0,38.0,1.0,2.0,62.0
2021-08-08 00:00:00+00:00,87.0,113.0,60.0,1.0,2.0,54.0
2021-08-09 00:00:00+00:00,58.0,84.0,40.0,1.0,2.0,57.0
2021-08-10 00:00:00+00:00,63.0,80.0,40.0,1.0,2.0,60.0
2021-08-11 00:00:00+00:00,85.0,90.0,41.0,1.0,2.0,42.0
2021-08-12 00:00:00+00:00,74.0,92.0,41.0,1.0,2.0,47.0
2021-08-13 00:00:00+00:00,73.0,110.0,49.0,1.0,2.0,52.0
2021-08-14 00:00:00+00:00,68.0,113.0,28.0,1.0,2.0,67.0
2021-08-15 00:00:00+00:00,99.0,111.0,35.0,1.0,2.0,51.0
2021-08-16 00:00:00+00:00,136.0,77.0,30.0,1.0,2.0,36.0
2021-08-17 00:00:00+00:00,118.0,76.0,44.0,1.0,2.0,56.0
2021-08-18 00:00:00+00:00,135.0,91.0,43.0,1.0,2.0,38.0
2021-08-19 00:00:00+00:00,102.0,94.0,30.0,1.0,2.0,48.0
2021-08-20 00:00:00+00:00,103.0,84.0,36.0,1.0,2.0,41.0
2021-08-21 00:00:00+00:00,103.0,111.0,41.0,1.0,2.0,68.0
2021-08-22 00:00:00+00:00,76.0,108.0,28.0,1.0,2.0,55.0
2021-08-23 00:00:00+00:00,103.0,82.0,22.0,1.0,2.0,58.0
2021-08-24 00:00:00+00:00,130.0,78.0,29.0,1.0,2.0,60.0
2021-08-25 00:00:00+00:00,172.0,87.0,43.0,1.0,2.0,45.0
2021-08-26 00:00:00+00:00,186.0,91.0,36.0,1.0,2.0,44.0
2021-08-27 00:00:00+00:00,274.0,97.0,38.0,1.0,2.0,49.0
2021-08-28 00:00:00+00:00,272.0,107.0,16.0,1.0,2.0,60.0
2021-08-29 00:00:00+00:00,178.0,107.0,16.0,1.0,2.0,52.0
2021-08-30 00:00:00+00:00,114.0,77.0,16.0,1.0,2.0,54.0
2021-08-31 00:00:00+00:00,112.0,85.0,16.0,1.0,2.0,57.0
2021-09-01 00:00:00+00:00,82.0,92.0,16.0,1.0,2.0,36.0
2021-09-02 00:00:00+00:00,57.0,81.0,16.0,1.0,2.0,40.0
2021-09-03 00:00:00+00:00,59.0,84.0,16.0,1.0,2.0,44.0
2021-09-04 00:00:00+00:00,60.0,92.0,16.0,1.0,2.0,44.0
2021-09-05 00:00:00+00:00,60.0,99.0,16.0,1.0,2.0,43.0
2021-09-06 00:00:00+00:00,42.0,62.0,17.0,1.0,2.0,30.0
2021-09-07 00:00:00+00:00,65.0,71.0,17.0,1.0,2.0,50.0
2021-09-08 00:00:00+00:00,70.0,78.0,17.0,1.0,2.0,32.0
2021-09-09 00:00:00+00:00,70.0,70.0,17.0,1.0,2.0,37.0
2021-09-10 00:00:00+00:00,68.0,82.0,17.0,1.0,2.0,43.0
2021-09-11 00:00:00+00:00,87.0,99.0,17.0,1.0,2.0,61.0
2021-09-12 00:00:00+00:00,83.0,99.0,17.0,1.0,2.0,38.0
2021-09-13 00:00:00+00:00,76.0,61.0,17.0,1.0,2.0,31.0
2021-09-14 00:00:00+00:00,58.0,71.0,17.0,1.0,3.0,52.0
2021-09-15 00:00:00+00:00,99.0,74.0,25.0,1.0,4.0,36.0
2021-09-16 00:00:00+00:00,140.0,66.0,40.0,1.0,6.0,36.0
2021-09-17 00:00:00+00:00,218.0,79.0,45.0,1.0,8.0,45.0
2021-09-18 00:00:00+00:00,207.0,102.0,30.0,1.0,8.0,60.0
2021-09-19 00:00:00+00:00,215.0,96.0,28.0,1.0,9.0,34.0
2021-09-20 00:00:00+00:00,236.0,62.0,32.0,1.0,3.0,28.0
2021-09-21 00:00:00+00:00,57.0,46.0,37.0,1.0,4.0,36.0
2021-09-22 00:00:00+00:00,65.0,68.0,38.0,1.0,5.0,32.0
2021-09-23 00:00:00+00:00,87.0,69.0,39.0,1.0,5.0,36.0
2021-09-24 00:00:00+00:00,109.0,77.0,40.0,1.0,6.0,43.0
2021-09-25 00:00:00+00:00,66.0,104.0,59.0,1.0,7.0,60.0
2021-09-26 00:00:00+00:00,79.0,91.0,35.0,1.0,3.0,33.0
2021-09-27 00:00:00+00:00,78.0,47.0,36.0,1.0,5.0,39.0
2021-09-28 00:00:00+00:00,67.0,66.0,8.0,1.0,5.0,45.0
2021-09-29 00:00:00+00:00,53.0,68.0,7.0,1.0,5.0,39.0
2021-09-30 00:00:00+00:00,62.0,71.0,6.0,1.0,5.0,33.0
2021-10-01 00:00:00+00:00,71.0,71.0,6.0,1.0,5.0,39.0
2021-10-02 00:00:00+00:00,82.0,107.0,5.0,1.0,5.0,56.0
2021-10-03 00:00:00+00:00,87.0,87.0,4.0,1.0,5.0,33.0
2021-10-04 00:00:00+00:00,66.0,58.0,3.0,1.0,5.0,28.0
2021-10-05 00:00:00+00:00,57.0,57.0,3.0,1.0,5.0,38.0
2021-10-06 00:00:00+00:00,67.0,63.0,2.0,1.0,5.0,22.0
2021-10-07 00:00:00+00:00,75.0,67.0,2.0,1.0,5.0,37.0
2021-10-08 00:00:00+00:00,91.0,69.0,2.0,1.0,5.0,31.0
2021-10-09 00:00:00+00:00,96.0,59.0,2.0,1.0,5.0,12.0
2021-10-10 00:00:00+00:00,102.0,49.0,2.0,1.0,5.0,18.0
2021-10-11 00:00:00+00:00,151.0,39.0,2.0,1.0,5.0,25.0
2021-10-12 00:00:00+00:00,200.0,51.0,2.0,1.0,5.0,33.0
2021-10-13 00:00:00+00:00,43.0,56.0,2.0,1.0,5.0,21.0
2021-10-14 00:00:00+00:00,42.0,62.0,2.0,1.0,5.0,32.0
2021-10-15 00:00:00+00:00,40.0,55.0,2.0,1.0,5.0,36.0
2021-10-16 00:00:00+00:00,60.0,91.0,2.0,1.0,5.0,49.0
2021-10-17 00:00:00+00:00,30.0,76.0,2.0,1.0,5.0,29.0
2021-10-18 00:00:00+00:00,47.0,47.0,3.0,1.0,5.0,24.0
2021-10-19 00:00:00+00:00,64.0,50.0,4.0,1.0,5.0,31.0
2021-10-20 00:00:00+00:00,98.0,56.0,7.0,1.0,5.0,20.0
2021-10-21 00:00:00+00:00,133.0,60.0,12.0,1.0,5.0,31.0
2021-10-22 00:00:00+00:00,176.0,59.0,21.0,1.0,5.0,33.0
2021-10-23 00:00:00+00:00,112.0,89.0,31.0,1.0,5.0,48.0
2021-10-24 00:00:00+00:00,69.0,73.0,10.0,1.0,5.0,34.0
2021-10-25 00:00:00+00:00,56.0,45.0,9.0,1.0,5.0,20.0
